MP821TB2
  1.0000
11
0
Type of measurement (0=app. resistivity,1=resistance)
0
1124
1
0
4      42.00       0.00      43.00       0.00      40.00       0.00      45.00       0.00     417.8023
4      43.00       0.00      44.00       0.00      41.00       0.00      46.00       0.00     444.2086
4      44.00       0.00      45.00       0.00      42.00       0.00      47.00       0.00     413.7232
4      45.00       0.00      46.00       0.00      43.00       0.00      48.00       0.00     430.5389
4      46.00       0.00      47.00       0.00      44.00       0.00      49.00       0.00     397.7803
4      47.00       0.00      48.00       0.00      45.00       0.00      50.00       0.00     351.3199
4      48.00       0.00      49.00       0.00      46.00       0.00      51.00       0.00     373.3249
4      49.00       0.00      50.00       0.00      47.00       0.00      52.00       0.00     377.4906
4      50.00       0.00      51.00       0.00      48.00       0.00      53.00       0.00     370.1883
4      51.00       0.00      52.00       0.00      49.00       0.00      54.00       0.00     389.4714
4      52.00       0.00      53.00       0.00      50.00       0.00      55.00       0.00     418.2773
4       1.00       0.00       0.00       0.00       4.00       0.00       5.00       0.00       2.4815
4       2.00       0.00       1.00       0.00       5.00       0.00       6.00       0.00       3.4466
4       3.00       0.00       2.00       0.00       6.00       0.00       7.00       0.00      42.8776
4       4.00       0.00       3.00       0.00       7.00       0.00       8.00       0.00      95.6317
4       5.00       0.00       4.00       0.00       8.00       0.00       9.00       0.00      34.2263
4       6.00       0.00       5.00       0.00       9.00       0.00      10.00       0.00     110.3257
4       9.00       0.00       8.00       0.00      12.00       0.00      13.00       0.00     544.0453
4      10.00       0.00       9.00       0.00      13.00       0.00      14.00       0.00     571.7881
4      11.00       0.00      10.00       0.00      14.00       0.00      15.00       0.00     631.1773
4      12.00       0.00      11.00       0.00      15.00       0.00      16.00       0.00     287.7724
4      13.00       0.00      12.00       0.00      16.00       0.00      17.00       0.00     371.6303
4      14.00       0.00      13.00       0.00      17.00       0.00      18.00       0.00     257.6320
4      15.00       0.00      14.00       0.00      18.00       0.00      19.00       0.00     319.7620
4      16.00       0.00      15.00       0.00      19.00       0.00      20.00       0.00     252.4144
4      17.00       0.00      16.00       0.00      20.00       0.00      21.00       0.00     259.8995
4      18.00       0.00      17.00       0.00      21.00       0.00      22.00       0.00     240.2281
4      19.00       0.00      18.00       0.00      22.00       0.00      23.00       0.00     315.5981
4      20.00       0.00      19.00       0.00      23.00       0.00      24.00       0.00     275.6031
4      21.00       0.00      20.00       0.00      24.00       0.00      25.00       0.00     218.5512
4      22.00       0.00      21.00       0.00      25.00       0.00      26.00       0.00     216.4325
4      23.00       0.00      22.00       0.00      26.00       0.00      27.00       0.00     222.0647
4      24.00       0.00      23.00       0.00      27.00       0.00      28.00       0.00     234.4074
4      25.00       0.00      24.00       0.00      28.00       0.00      29.00       0.00     195.9034
4      26.00       0.00      25.00       0.00      29.00       0.00      30.00       0.00     206.0143
4      27.00       0.00      26.00       0.00      30.00       0.00      31.00       0.00     214.2685
4      28.00       0.00      27.00       0.00      31.00       0.00      32.00       0.00     192.4389
4      29.00       0.00      28.00       0.00      32.00       0.00      33.00       0.00     172.1894
