field_site,loc_ID,sensor_depth-below-ground_from_1st-last-(m),Date-time,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_depth-below-ground_from_1st-last-(m),Date-time,sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_depth-below-ground_from_1st-last-(m),Date-time,sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_depth-below-ground_from_1st-last-(m),Date-time,sensor1,sensor2,sensor3,sensor4,field_site,loc_ID,sensor_elev_from_1st-last-(m),Date-time,sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,field_site,loc_ID,sensor_elev_from_1st-last-(m),Date-time,sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,loc_ID,sensor_elev_from_1st-last-(m),sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
KL,Pz-5,,8/5/19 8:25,7.82,7.72,7.469,6.889,5.668,5.05,Pz-6,,8/5/19 7:00,8.02,7.845,7.569,6.585,Pz-7,,8/5/19 7:10,7.895,7.695,7.419,6.535,Pz-8,,8/5/19 7:25,8.02,7.97,7.795,7.041,SL-A,A1,,8/14/21 6:45,4.246,3.591,2.903,1.344,A3,,5.024,4.662,4.376,3.38,A5,,5.282,5.179,4.818,3.88,A7,,6.125,5.9375,5.6875,5.3125,4.875,4.0625,A8,,6.125,6.125,5.625,5.25,4.4375,3.0625,A9,,6.3125,6.125,5.625,4.9375,3.375,2.3125,A10,,6.3125,6,5,3.625,2.4375,1.625,A12,,6.125,5.1875,3.375,2.125,1.4375,1,A13,,5.625,5.125,4.125,3.1875,1.875,1.125,SL-B,B2,,8/14/21 6:45,4.869,4.376,3.459,1.18,B4,,4.973,4.818,4.402,3.512,B6,,4.869,4.48,3.617,1.724,B8,,5.565,4.22,3.248,1.425,B9,,6.25,6.125,5.4375,4.375,3.375,1.8125,B10,,6.3125,6.25,5.9375,4.75,3.3125,1.9375,B11,,6.4375,5.9375,5.375,4.6875,3.0625,1.625,B12,,6.3125,5.875,4.5,3.375,2,1.25,B13,,6.25,5.9375,4.5625,3.25,2.3125,1.5,B14,,6.125,5.5,4.625,3.9375,3.125,2.5
KL,Pz-5,,8/5/19 8:30,7.87,7.72,7.444,6.889,5.668,5.076,Pz-6,,8/5/19 7:05,7.995,7.845,7.569,6.585,Pz-7,,8/5/19 7:15,7.895,7.695,7.419,6.535,Pz-8,,8/5/19 7:30,8.02,7.945,7.77,7.015,SL-A,A1,,8/14/21 6:50,4.22,3.591,2.903,1.344,A3,,4.999,4.662,4.376,3.354,A5,,5.282,5.154,4.818,3.88,A7,,6.125,5.9375,5.625,5.3125,4.875,4.0625,A8,,6.125,6.125,5.625,5.25,4.375,3.0625,A9,,6.3125,6.0625,5.625,4.9375,3.375,2.3125,A10,,6.25,5.9375,5,3.625,2.4375,1.625,A12,,6.125,5.1875,3.375,2.125,1.4375,1,A13,,5.625,5.125,4.125,3.1875,1.875,1.125,SL-B,B2,,8/14/21 6:50,4.869,4.376,3.459,1.18,B4,,4.973,4.792,4.428,3.485,B6,,4.895,4.48,3.617,1.724,B8,,5.565,4.22,3.221,1.425,B9,,6.25,6.0625,5.4375,4.375,3.375,1.8125,B10,,6.3125,6.3125,5.9375,4.75,3.3125,1.9375,B11,,6.4375,5.9375,5.375,4.6875,3.0625,1.625,B12,,6.3125,5.9375,4.5,3.375,2.0625,1.25,B13,,6.25,5.9375,4.5625,3.25,2.3125,1.5,B14,,6.125,5.4375,4.625,3.9375,3.125,2.5
KL,Pz-5,,8/5/19 8:35,7.895,7.72,7.469,6.889,5.668,5.076,Pz-6,,8/5/19 7:10,8.02,7.845,7.569,6.585,Pz-7,,8/5/19 7:20,7.87,7.695,7.419,6.535,Pz-8,,8/5/19 7:35,8.02,7.945,7.795,7.015,SL-A,A1,,8/14/21 6:55,4.22,3.591,2.903,1.317,A3,,5.024,4.662,4.376,3.38,A5,,5.282,5.154,4.818,3.88,A7,,6.125,5.9375,5.625,5.3125,4.875,4.125,A8,,6.125,6.125,5.625,5.25,4.375,3,A9,,6.3125,6.0625,5.625,4.9375,3.375,2.25,A10,,6.25,5.9375,5,3.625,2.4375,1.625,A12,,6.125,5.1875,3.375,2.1875,1.4375,1,A13,,5.625,5.125,4.125,3.1875,1.875,1.125,SL-B,B2,,8/14/21 6:55,4.869,4.376,3.459,1.18,B4,,4.973,4.792,4.402,3.485,B6,,4.895,4.48,3.617,1.724,B8,,5.565,4.22,3.248,1.425,B9,,6.25,6.0625,5.4375,4.375,3.375,1.8125,B10,,6.3125,6.25,5.9375,4.75,3.3125,1.9375,B11,,6.4375,5.9375,5.3125,4.6875,3,1.625,B12,,6.3125,5.9375,4.5,3.375,2.0625,1.25,B13,,6.25,5.9375,4.5625,3.25,2.3125,1.5,B14,,6.125,5.4375,4.625,3.9375,3.125,2.5
KL,Pz-5,,8/5/19 8:40,7.87,7.72,7.444,6.864,5.668,5.076,Pz-6,,8/5/19 7:15,8.02,7.845,7.569,6.585,Pz-7,,8/5/19 7:25,7.895,7.695,7.419,6.535,Pz-8,,8/5/19 7:40,8.02,7.945,7.77,7.015,SL-A,A1,,8/14/21 7:00,4.22,3.591,2.877,1.317,A3,,5.024,4.662,4.35,3.354,A5,,5.282,5.154,4.818,3.854,A7,,6.125,5.9375,5.625,5.3125,4.875,4.0625,A8,,6.125,6.125,5.625,5.25,4.375,3,A9,,6.3125,6.0625,5.625,4.9375,3.375,2.25,A10,,6.3125,5.9375,5,3.625,2.5,1.625,A12,,6.125,5.1875,3.375,2.125,1.4375,1,A13,,5.625,5.125,4.125,3.1875,1.875,1.125,SL-B,B2,,8/14/21 7:00,4.844,4.376,3.459,1.18,B4,,4.999,4.792,4.402,3.485,B6,,4.895,4.48,3.591,1.724,B8,,5.565,4.22,3.221,1.425,B9,,6.25,6.0625,5.375,4.375,3.375,1.8125,B10,,6.3125,6.25,5.9375,4.75,3.3125,1.9375,B11,,6.4375,5.9375,5.375,4.6875,3.0625,1.625,B12,,6.3125,5.9375,4.5,3.375,2.0625,1.25,B13,,6.25,5.9375,4.5625,3.3125,2.3125,1.5,B14,,6.125,5.4375,4.625,3.9375,3.125,2.5
KL,Pz-5,,8/5/19 8:45,7.87,7.72,7.444,6.864,5.668,5.05,Pz-6,,8/5/19 7:20,8.02,7.845,7.544,6.585,Pz-7,,8/5/19 7:30,7.87,7.67,7.393,6.509,Pz-8,,8/5/19 7:45,8.02,7.945,7.77,7.015,SL-A,A1,,8/14/21 7:05,4.22,3.564,2.877,1.344,A3,,5.024,4.662,4.376,3.354,A5,,5.282,5.154,4.792,3.88,A7,,6.125,5.9375,5.625,5.3125,4.875,4.0625,A8,,6.0625,6.125,5.625,5.25,4.4375,3,A9,,6.3125,6.0625,5.625,4.9375,3.375,2.3125,A10,,6.25,5.9375,5,3.625,2.4375,1.625,A12,,6.125,5.1875,3.375,2.125,1.4375,1,A13,,5.6875,5.125,4.125,3.1875,1.875,1.125,SL-B,B2,,8/14/21 7:05,4.844,4.35,3.459,1.18,B4,,4.999,4.792,4.402,3.485,B6,,4.895,4.454,3.591,1.724,B8,,5.565,4.22,3.221,1.425,B9,,6.25,6.0625,5.375,4.375,3.375,1.8125,B10,,6.3125,6.25,5.9375,4.75,3.3125,1.9375,B11,,6.375,5.9375,5.375,4.6875,3,1.625,B12,,6.3125,5.9375,4.5,3.375,2.0625,1.25,B13,,6.1875,5.9375,4.5625,3.25,2.375,1.5,B14,,6.125,5.4375,4.625,3.9375,3.125,2.5
KL,Pz-5,,8/5/19 8:50,7.895,7.72,7.444,6.864,5.668,5.05,Pz-6,,8/5/19 7:25,8.02,7.82,7.544,6.585,Pz-7,,8/5/19 7:35,7.87,7.67,7.393,6.535,Pz-8,,8/5/19 7:50,8.02,7.945,7.77,7.015,SL-A,A1,,8/14/21 7:10,4.22,3.564,2.877,1.344,A3,,5.024,4.636,4.35,3.354,A5,,5.308,5.128,4.792,3.88,A7,,6.125,5.9375,5.625,5.3125,4.875,4.0625,A8,,6.0625,6.125,5.5625,5.25,4.375,3,A9,,6.25,6.0625,5.625,4.9375,3.375,2.3125,A10,,6.25,5.9375,5,3.625,2.4375,1.625,A12,,6.125,5.1875,3.375,2.125,1.4375,1,A13,,5.625,5.125,4.125,3.1875,1.875,1.125,SL-B,B2,,8/14/21 7:10,4.844,4.35,3.459,1.18,B4,,4.999,4.792,4.402,3.485,B6,,4.895,4.454,3.591,1.724,B8,,5.565,4.22,3.221,1.425,B9,,6.25,6.0625,5.375,4.375,3.375,1.8125,B10,,6.3125,6.25,5.9375,4.75,3.3125,1.9375,B11,,6.375,5.9375,5.375,4.6875,3,1.625,B12,,6.3125,5.875,4.5,3.375,2,1.25,B13,,6.25,5.9375,4.5625,3.25,2.3125,1.5,B14,,6.0625,5.4375,4.625,3.9375,3.125,2.5
KL,Pz-5,,8/5/19 8:55,7.895,7.745,7.444,6.864,5.668,5.05,Pz-6,,8/5/19 7:30,8.02,7.82,7.544,6.56,Pz-7,,8/5/19 7:40,7.87,7.67,7.393,6.509,Pz-8,,8/5/19 7:55,8.02,7.945,7.77,7.015,SL-A,A1,,8/14/21 7:15,4.246,3.564,2.877,1.317,A3,,5.05,4.636,4.35,3.354,A5,,5.308,5.128,4.792,3.88,A7,,6.125,5.9375,5.625,5.3125,4.875,4.0625,A8,,6.0625,6.125,5.625,5.25,4.375,3.0625,A9,,6.3125,6.0625,5.625,4.9375,3.375,2.3125,A10,,6.25,5.9375,5,3.625,2.4375,1.625,A12,,6.125,5.125,3.375,2.1875,1.4375,1,A13,,5.625,5.125,4.125,3.1875,1.875,1.125,SL-B,B2,,8/14/21 7:15,4.844,4.35,3.459,1.18,B4,,4.999,4.766,4.402,3.485,B6,,4.921,4.454,3.591,1.724,B8,,5.565,4.194,3.221,1.425,B9,,6.25,6.0625,5.375,4.375,3.375,1.8125,B10,,6.3125,6.25,5.9375,4.75,3.3125,2,B11,,6.4375,5.9375,5.3125,4.6875,3.0625,1.625,B12,,6.3125,5.875,4.5,3.375,2.0625,1.3125,B13,,6.25,5.9375,4.5625,3.25,2.3125,1.5,B14,,6.125,5.4375,4.625,3.9375,3.125,2.5
KL,Pz-5,,8/5/19 9:00,7.895,7.745,7.444,6.864,5.668,5.05,Pz-6,,8/5/19 7:35,8.02,7.82,7.544,6.56,Pz-7,,8/5/19 7:45,7.87,7.67,7.393,6.509,Pz-8,,8/5/19 8:00,8.02,7.92,7.77,7.015,SL-A,A1,,8/14/21 7:20,4.246,3.564,2.877,1.344,A3,,5.05,4.636,4.35,3.354,A5,,5.308,5.128,4.792,3.88,A7,,6.125,5.9375,5.625,5.3125,4.875,4.0625,A8,,6.0625,6.125,5.625,5.25,4.375,3.0625,A9,,6.3125,6.0625,5.5625,4.875,3.375,2.3125,A10,,6.25,5.9375,5,3.625,2.4375,1.625,A12,,6.125,5.1875,3.375,2.125,1.4375,1,A13,,5.625,5.125,4.125,3.1875,1.875,1.125,SL-B,B2,,8/14/21 7:20,4.844,4.35,3.459,1.18,B4,,5.024,4.766,4.376,3.485,B6,,4.921,4.454,3.591,1.724,B8,,5.565,4.194,3.221,1.425,B9,,6.25,6.0625,5.4375,4.375,3.375,1.8125,B10,,6.25,6.25,5.875,4.75,3.3125,1.9375,B11,,6.4375,5.9375,5.375,4.6875,3.0625,1.625,B12,,6.3125,5.9375,4.5,3.375,2.0625,1.25,B13,,6.25,5.9375,4.5625,3.25,2.3125,1.5,B14,,6.0625,5.4375,4.625,3.9375,3.125,2.5
KL,Pz-5,,8/5/19 9:05,7.895,7.745,7.444,6.864,5.668,5.05,Pz-6,,8/5/19 7:40,8.02,7.82,7.544,6.56,Pz-7,,8/5/19 7:50,7.87,7.67,7.393,6.509,Pz-8,,8/5/19 8:05,8.045,7.92,7.745,7.015,SL-A,A1,,8/14/21 7:25,4.246,3.564,2.877,1.344,A3,,5.076,4.636,4.35,3.354,A5,,5.334,5.128,4.792,3.88,A7,,6.125,5.9375,5.625,5.25,4.875,4.0625,A8,,6.125,6.125,5.625,5.25,4.375,3.0625,A9,,6.3125,6.0625,5.5625,4.875,3.375,2.25,A10,,6.25,5.9375,5,3.625,2.4375,1.625,A12,,6.125,5.1875,3.375,2.1875,1.4375,1,A13,,5.625,5.125,4.125,3.1875,1.875,1.125,SL-B,B2,,8/14/21 7:25,4.818,4.35,3.459,1.18,B4,,5.024,4.766,4.376,3.459,B6,,4.921,4.454,3.591,1.724,B8,,5.539,4.194,3.195,1.425,B9,,6.25,6.0625,5.375,4.375,3.375,1.8125,B10,,6.3125,6.25,5.875,4.75,3.3125,1.9375,B11,,6.375,5.875,5.375,4.6875,3.0625,1.6875,B12,,6.3125,5.875,4.5,3.375,2,1.25,B13,,6.25,5.9375,4.5625,3.25,2.3125,1.5,B14,,6.125,5.4375,4.625,3.9375,3.1875,2.5
KL,Pz-5,,8/5/19 9:10,7.895,7.745,7.444,6.839,5.642,5.05,Pz-6,,8/5/19 7:45,8.02,7.82,7.544,6.56,Pz-7,,8/5/19 7:55,7.87,7.67,7.393,6.509,Pz-8,,8/5/19 8:10,8.045,7.92,7.745,6.99,SL-A,A1,,8/14/21 7:30,4.246,3.564,2.85,1.344,A3,,5.076,4.636,4.35,3.354,A5,,5.334,5.128,4.766,3.88,A7,,6.125,5.875,5.625,5.3125,4.875,4.0625,A8,,6.0625,6.125,5.625,5.25,4.375,3,A9,,6.3125,6.0625,5.5625,4.875,3.375,2.3125,A10,,6.25,5.9375,5,3.625,2.4375,1.625,A12,,6.125,5.1875,3.375,2.1875,1.4375,1,A13,,5.625,5.125,4.125,3.125,1.875,1.125,SL-B,B2,,8/14/21 7:30,4.818,4.324,3.433,1.18,B4,,5.024,4.766,4.376,3.459,B6,,4.921,4.454,3.591,1.724,B8,,5.539,4.194,3.195,1.398,B9,,6.3125,6.0625,5.375,4.375,3.375,1.8125,B10,,6.3125,6.25,5.875,4.75,3.3125,1.9375,B11,,6.375,5.9375,5.375,4.6875,3.0625,1.625,B12,,6.3125,5.875,4.5,3.375,2,1.25,B13,,6.25,5.9375,4.5625,3.25,2.3125,1.5,B14,,6.0625,5.4375,4.625,3.9375,3.1875,2.5
KL,Pz-5,,8/5/19 9:15,7.72,7.72,7.419,6.839,5.642,5.05,Pz-6,,8/5/19 7:50,8.02,7.82,7.519,6.56,Pz-7,,8/5/19 8:00,7.87,7.67,7.393,6.509,Pz-8,,8/5/19 8:15,8.045,7.92,7.745,6.99,SL-A,A1,,8/14/21 7:35,4.272,3.538,2.877,1.344,A3,,5.102,4.636,4.324,3.354,A5,,5.36,5.128,4.766,3.88,A7,,6.125,5.875,5.5625,5.25,4.875,4.0625,A8,,6.0625,6.125,5.5625,5.25,4.375,3.0625,A9,,6.3125,6.0625,5.5625,4.9375,3.375,2.3125,A10,,6.25,5.9375,5,3.625,2.4375,1.625,A12,,6.125,5.125,3.375,2.125,1.4375,1,A13,,5.625,5.125,4.125,3.1875,1.875,1.125,SL-B,B2,,8/14/21 7:35,4.818,4.324,3.459,1.18,B4,,5.05,4.766,4.376,3.459,B6,,4.921,4.454,3.564,1.724,B8,,5.514,4.168,3.195,1.398,B9,,6.25,6.0625,5.375,4.375,3.375,1.8125,B10,,6.3125,6.25,5.9375,4.75,3.3125,1.9375,B11,,6.375,5.9375,5.375,4.6875,3.0625,1.625,B12,,6.3125,5.875,4.5,3.375,2.0625,1.25,B13,,6.25,5.9375,4.5,3.25,2.375,1.5625,B14,,6.125,5.4375,4.625,3.9375,3.125,2.5
KL,Pz-5,,8/5/19 9:20,7.268,7.745,7.419,6.839,5.642,5.05,Pz-6,,8/5/19 7:55,8.02,7.82,7.519,6.56,Pz-7,,8/5/19 8:05,7.87,7.645,7.368,6.509,Pz-8,,8/5/19 8:20,8.045,7.92,7.745,6.99,SL-A,A1,,8/14/21 7:40,4.272,3.538,2.85,1.344,A3,,5.128,4.636,4.324,3.354,A5,,5.385,5.128,4.766,3.854,A7,,6.0625,5.875,5.5625,5.25,4.875,4.0625,A8,,6.0625,6.125,5.5625,5.25,4.375,3.0625,A9,,6.3125,6.0625,5.625,4.875,3.375,2.3125,A10,,6.25,5.9375,5,3.625,2.4375,1.625,A12,,6.125,5.125,3.375,2.125,1.4375,1,A13,,5.625,5.125,4.125,3.1875,1.875,1.125,SL-B,B2,,8/14/21 7:40,4.818,4.324,3.433,1.18,B4,,5.076,4.766,4.35,3.459,B6,,4.947,4.454,3.564,1.724,B8,,5.514,4.168,3.195,1.398,B9,,6.25,6.0625,5.375,4.375,3.375,1.8125,B10,,6.3125,6.25,5.875,4.75,3.3125,2,B11,,6.4375,5.9375,5.3125,4.6875,3.0625,1.625,B12,,6.3125,5.875,4.5,3.375,2.0625,1.25,B13,,6.25,5.9375,4.5,3.25,2.375,1.5625,B14,,6.0625,5.4375,4.625,3.9375,3.125,2.5
KL,Pz-5,,8/5/19 9:25,7.72,7.745,7.419,6.839,5.642,5.05,Pz-6,,8/5/19 8:00,8.045,7.82,7.519,6.56,Pz-7,,8/5/19 8:10,7.87,7.645,7.368,6.509,Pz-8,,8/5/19 8:25,8.07,7.92,7.745,6.99,SL-A,A1,,8/14/21 7:45,4.298,3.538,2.85,1.344,A3,,5.128,4.636,4.324,3.354,A5,,5.411,5.128,4.766,3.854,A7,,6.125,5.875,5.5625,5.25,4.875,4.0625,A8,,6.0625,6.125,5.5625,5.25,4.375,3.0625,A9,,6.3125,6.0625,5.625,4.9375,3.375,2.25,A10,,6.25,5.9375,5,3.625,2.4375,1.625,A12,,6.125,5.125,3.375,2.1875,1.4375,1,A13,,5.625,5.125,4.125,3.1875,1.875,1.125,SL-B,B2,,8/14/21 7:45,4.818,4.324,3.433,1.18,B4,,5.076,4.766,4.35,3.459,B6,,4.947,4.454,3.564,1.724,B8,,5.514,4.168,3.168,1.398,B9,,6.25,6.0625,5.375,4.375,3.375,1.8125,B10,,6.3125,6.25,5.875,4.75,3.3125,2,B11,,6.375,5.875,5.3125,4.6875,3.0625,1.625,B12,,6.3125,5.875,4.5,3.375,2.0625,1.25,B13,,6.25,5.9375,4.5,3.25,2.3125,1.5,B14,,6.0625,5.4375,4.625,3.9375,3.1875,2.5
KL,Pz-5,,8/5/19 9:30,7.77,7.745,7.419,6.839,5.642,5.05,Pz-6,,8/5/19 8:05,8.045,7.82,7.519,6.56,Pz-7,,8/5/19 8:15,7.87,7.645,7.368,6.509,Pz-8,,8/5/19 8:30,8.045,7.92,7.745,6.99,SL-A,A1,,8/14/21 7:50,4.298,3.538,2.85,1.344,A3,,5.154,4.636,4.324,3.354,A5,,5.411,5.128,4.766,3.854,A7,,6.125,5.875,5.5625,5.25,4.875,4.0625,A8,,6.125,6.125,5.5625,5.25,4.375,3.0625,A9,,6.3125,6.0625,5.625,4.875,3.375,2.3125,A10,,6.25,5.875,5,3.625,2.4375,1.625,A12,,6.125,5.125,3.375,2.1875,1.4375,1,A13,,5.625,5.125,4.125,3.1875,1.875,1.125,SL-B,B2,,8/14/21 7:50,4.818,4.324,3.433,1.18,B4,,5.102,4.766,4.35,3.459,B6,,4.973,4.454,3.564,1.724,B8,,5.488,4.141,3.168,1.398,B9,,6.3125,6.0625,5.375,4.375,3.375,1.8125,B10,,6.3125,6.25,5.875,4.75,3.3125,1.9375,B11,,6.4375,5.9375,5.3125,4.6875,3.0625,1.625,B12,,6.3125,5.875,4.5,3.375,2.0625,1.25,B13,,6.25,5.875,4.5,3.25,2.3125,1.5,B14,,6.0625,5.4375,4.625,3.9375,3.125,2.5
KL,Pz-5,,8/5/19 9:35,7.6695,7.745,7.419,6.839,5.642,5.05,Pz-6,,8/5/19 8:10,8.045,7.82,7.519,6.535,Pz-7,,8/5/19 8:20,7.87,7.645,7.368,6.484,Pz-8,,8/5/19 8:35,8.07,7.92,7.72,6.99,SL-A,A1,,8/14/21 7:55,4.324,3.538,2.85,1.344,A3,,5.154,4.636,4.324,3.354,A5,,5.437,5.128,4.766,3.854,A7,,6.125,5.875,5.5625,5.25,4.8125,4.0625,A8,,6.0625,6.0625,5.5625,5.25,4.375,3.0625,A9,,6.25,6.0625,5.5625,4.9375,3.375,2.3125,A10,,6.25,5.875,5,3.625,2.4375,1.625,A12,,6.125,5.125,3.375,2.125,1.4375,1,A13,,5.625,5.125,4.125,3.1875,1.875,1.125,SL-B,B2,,8/14/21 7:55,4.818,4.298,3.433,1.18,B4,,5.102,4.766,4.35,3.459,B6,,4.973,4.454,3.564,1.724,B8,,5.488,4.141,3.168,1.398,B9,,6.3125,6.0625,5.375,4.375,3.375,1.8125,B10,,6.3125,6.25,5.875,4.75,3.3125,1.9375,B11,,6.4375,5.875,5.3125,4.6875,3.0625,1.6875,B12,,6.3125,5.875,4.5,3.375,2.0625,1.3125,B13,,6.25,5.875,4.5625,3.25,2.3125,1.5,B14,,6.125,5.4375,4.625,3.9375,3.125,2.5
KL,Pz-5,,8/5/19 9:40,7.569,7.745,7.419,6.839,5.642,5.024,Pz-6,,8/5/19 8:15,8.045,7.795,7.494,6.535,Pz-7,,8/5/19 8:25,7.87,7.645,7.368,6.509,Pz-8,,8/5/19 8:40,8.07,7.92,7.72,6.99,SL-A,A1,,8/14/21 8:00,4.324,3.538,2.85,1.344,A3,,5.179,4.636,4.324,3.354,A5,,5.437,5.128,4.766,3.854,A7,,6.125,5.875,5.5625,5.25,4.8125,4.0625,A8,,6.125,6.125,5.5625,5.25,4.375,3.0625,A9,,6.3125,6.0625,5.5625,4.875,3.375,2.3125,A10,,6.3125,5.875,5,3.625,2.4375,1.625,A12,,6.125,5.125,3.375,2.125,1.4375,1.0625,A13,,5.625,5.125,4.0625,3.1875,1.875,1.125,SL-B,B2,,8/14/21 8:00,4.818,4.298,3.433,1.18,B4,,5.102,4.766,4.35,3.433,B6,,4.973,4.454,3.564,1.724,B8,,5.462,4.141,3.168,1.398,B9,,6.3125,6.0625,5.375,4.3125,3.375,1.8125,B10,,6.3125,6.25,5.875,4.75,3.3125,2,B11,,6.375,5.9375,5.375,4.6875,3.0625,1.625,B12,,6.3125,5.875,4.5,3.375,2.0625,1.25,B13,,6.25,5.875,4.5,3.25,2.3125,1.5625,B14,,6.0625,5.4375,4.625,3.9375,3.125,2.5
KL,Pz-5,,8/5/19 9:45,7.92,7.745,7.419,6.839,5.642,5.05,Pz-6,,8/5/19 8:20,8.07,7.82,7.494,6.535,Pz-7,,8/5/19 8:30,7.87,7.645,7.368,6.484,Pz-8,,8/5/19 8:45,8.07,7.92,7.72,6.99,SL-A,A1,,8/14/21 8:05,4.35,3.538,2.85,1.344,A3,,5.205,4.636,4.324,3.354,A5,,5.437,5.128,4.766,3.854,A7,,6.125,5.8125,5.5625,5.25,4.8125,4.0625,A8,,6.125,6.125,5.5625,5.25,4.375,3,A9,,6.25,6.0625,5.5625,4.875,3.375,2.3125,A10,,6.25,5.9375,4.9375,3.625,2.4375,1.625,A12,,6.125,5.125,3.375,2.1875,1.4375,1,A13,,5.625,5.125,4.0625,3.1875,1.875,1.125,SL-B,B2,,8/14/21 8:05,4.818,4.298,3.433,1.18,B4,,5.102,4.766,4.35,3.433,B6,,4.999,4.428,3.564,1.724,B8,,5.411,4.115,3.142,1.398,B9,,6.3125,6.0625,5.375,4.375,3.375,1.8125,B10,,6.3125,6.25,5.875,4.75,3.3125,2,B11,,6.4375,5.9375,5.3125,4.6875,3.0625,1.625,B12,,6.3125,5.875,4.4375,3.375,2.0625,1.25,B13,,6.25,5.875,4.5625,3.25,2.375,1.5,B14,,6.125,5.4375,4.625,3.9375,3.125,2.5
KL,Pz-5,,8/5/19 9:50,7.569,7.745,7.419,6.813,5.642,5.05,Pz-6,,8/5/19 8:25,8.07,7.82,7.494,6.535,Pz-7,,8/5/19 8:35,7.87,7.645,7.343,6.484,Pz-8,,8/5/19 8:50,8.07,7.92,7.72,6.99,SL-A,A1,,8/14/21 8:10,4.35,3.538,2.85,1.344,A3,,5.205,4.636,4.324,3.354,A5,,5.462,5.128,4.766,3.854,A7,,6.125,5.875,5.5625,5.25,4.8125,4.0625,A8,,6.125,6.125,5.5625,5.1875,4.375,3.0625,A9,,6.25,6.0625,5.5625,4.9375,3.375,2.3125,A10,,6.25,5.875,5,3.625,2.4375,1.625,A12,,6.125,5.125,3.375,2.1875,1.4375,1,A13,,5.625,5.125,4.0625,3.125,1.875,1.125,SL-B,B2,,8/14/21 8:10,4.792,4.298,3.433,1.18,B4,,5.128,4.766,4.35,3.433,B6,,4.999,4.428,3.564,1.724,B8,,5.385,4.115,3.142,1.398,B9,,6.25,6.0625,5.375,4.375,3.375,1.8125,B10,,6.3125,6.25,5.875,4.75,3.3125,2,B11,,6.4375,5.9375,5.375,4.6875,3.0625,1.625,B12,,6.3125,5.875,4.5,3.375,2,1.3125,B13,,6.25,5.875,4.5625,3.25,2.3125,1.5,B14,,6.125,5.4375,4.625,3.9375,3.125,2.5
KL,Pz-5,,8/5/19 9:55,7.97,7.745,7.419,6.813,5.642,5.024,Pz-6,,8/5/19 8:30,8.07,7.82,7.494,6.535,Pz-7,,8/5/19 8:40,7.87,7.645,7.343,6.484,Pz-8,,8/5/19 8:55,8.07,7.92,7.72,6.99,SL-A,A1,,8/14/21 8:15,4.35,3.538,2.85,1.344,A3,,5.205,4.636,4.324,3.354,A5,,5.488,5.128,4.766,3.854,A7,,6.125,5.8125,5.5,5.25,4.8125,4.0625,A8,,6.125,6.125,5.5625,5.25,4.375,3.0625,A9,,6.3125,6.0625,5.5625,4.875,3.375,2.3125,A10,,6.25,5.875,4.9375,3.625,2.4375,1.625,A12,,6.125,5.125,3.375,2.1875,1.4375,1,A13,,5.625,5.125,4.0625,3.1875,1.875,1.125,SL-B,B2,,8/14/21 8:15,4.818,4.298,3.433,1.18,B4,,5.128,4.766,4.35,3.433,B6,,4.999,4.428,3.564,1.724,B8,,5.36,4.089,3.116,1.371,B9,,6.3125,6.0625,5.375,4.375,3.375,1.8125,B10,,6.375,6.25,5.875,4.75,3.3125,2,B11,,6.4375,5.9375,5.3125,4.6875,3.0625,1.6875,B12,,6.3125,5.875,4.5,3.375,2.0625,1.25,B13,,6.25,5.875,4.5,3.25,2.375,1.5,B14,,6.125,5.4375,4.625,3.9375,3.125,2.5
