Site_ID,Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Site_ID,Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Site_ID,Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d)
SL-A,A9,8/16/21 4:00,-0.036680015,,,0.468008561,A12D,8/16/21 4:00,-0.027754961,,,,SL-B,B11,8/16/21 4:15,-0.0851306,,,,B13,8/16/21 4:15,-0.068731932,,,,KL,PZ5,8/5/19 21:59,0.063295422,,,-0.070328247,PZ7,8/5/19 21:59,0.034614818,,,-0.030768727,PZ9,8/5/19 22:19,-0.04321163,,,
SL-A,A9,8/16/21 4:15,-0.068480015,,,0.873751913,A12D,8/16/21 4:15,-0.058554961,,,,SL-B,B11,8/16/21 4:30,-0.0716306,,,,B13,8/16/21 4:30,-0.053231932,,,,KL,PZ5,8/5/19 22:04,0.05267737,,,-0.058530411,PZ7,8/5/19 22:04,0.02604538,,,-0.023151449,PZ9,8/5/19 22:24,-0.04821163,,,
SL-A,A9,8/16/21 4:30,-0.056980015,,,0.727020827,A12D,8/16/21 4:30,-0.048054961,,,,SL-B,B11,8/16/21 4:45,-0.0120306,,,,B13,8/16/21 4:45,0.006368068,,,,KL,PZ5,8/5/19 22:09,0.042059318,,,-0.046732575,PZ7,8/5/19 22:09,0.021573172,,,-0.019176153,PZ9,8/5/19 22:29,-0.049114401,,,
SL-A,A9,8/16/21 4:45,0.001619985,,,-0.020669754,A12D,8/16/21 4:45,0.012545039,,,,SL-B,B11,8/16/21 5:00,-0.0207306,,,,B13,8/16/21 5:00,-0.001331932,,,,KL,PZ5,8/5/19 22:14,0.031441266,,,-0.03493474,PZ7,8/5/19 22:14,0.008906505,,,-0.007916894,PZ9,8/5/19 22:34,-0.048683838,,,
SL-A,A9,8/16/21 5:00,-0.003080015,,,0.039298604,A12D,8/16/21 5:00,0.005845039,,,,SL-B,B11,8/16/21 5:15,-0.0589306,,,,B13,8/16/21 5:15,-0.040531932,,,,KL,PZ5,8/5/19 22:19,0.030538495,,,-0.033931661,PZ7,8/5/19 22:19,0.00595512,,,-0.00529344,PZ9,8/5/19 22:39,-0.048253276,,,
SL-A,A9,8/16/21 5:15,-0.038280015,,,0.488423321,A12D,8/16/21 5:15,-0.028354961,,,,SL-B,B11,8/16/21 5:30,-0.0184306,,,,B13,8/16/21 5:30,0.003968068,,,,KL,PZ5,8/5/19 22:24,0.029635724,,,-0.032928582,PZ7,8/5/19 22:24,-0.001093495,,,0.000971995,PZ9,8/5/19 22:44,-0.043725484,,,
SL-A,A9,8/16/21 5:30,0.001219985,,,-0.015566064,A12D,8/16/21 5:30,0.012145039,,,,SL-B,B11,8/16/21 5:45,-0.0152306,,,,B13,8/16/21 5:45,0.004168068,,,,KL,PZ5,8/5/19 22:29,0.028732953,,,-0.031925504,PZ7,8/5/19 22:29,5.23E-05,,,-4.65E-05,PZ9,8/5/19 22:49,-0.038864359,,,
SL-A,A9,8/16/21 5:45,0.004419985,,,-0.056395583,A12D,8/16/21 5:45,0.013345039,,,,SL-B,B11,8/16/21 6:00,-0.0121306,,,,B13,8/16/21 6:00,0.002268068,,,,KL,PZ5,8/5/19 22:34,0.027114901,,,-0.030127668,PZ7,8/5/19 22:34,0.001165783,,,-0.001036252,PZ9,8/5/19 22:54,-0.034003234,,,
SL-A,A9,8/16/21 6:00,0.000519985,,,-0.006634606,A12D,8/16/21 6:00,0.015445039,,,,SL-B,B11,8/16/21 6:15,-0.0342306,,,0.089883415,B13,8/16/21 6:15,-0.015831932,,,0.069286356,KL,PZ5,8/5/19 22:39,0.025496849,,,-0.028329832,PZ7,8/5/19 22:39,0.005010703,,,-0.004453958,PZ9,8/5/19 22:59,-0.033239338,,,
SL-A,A9,8/16/21 6:15,-0.020580015,,,0.26258504,A12D,8/16/21 6:15,-0.007654961,,,0.244405367,SL-B,B11,8/16/21 6:30,-0.0415306,,,0.109051905,B13,8/16/21 6:30,-0.019131932,,,0.083728369,KL,PZ5,8/5/19 22:44,0.023878797,,,-0.026531997,PZ7,8/5/19 22:44,0.003392651,,,-0.00301569,PZ9,8/5/19 23:04,-0.031142109,,,
SL-A,A9,8/16/21 6:30,-0.023880015,,,0.304690482,A12D,8/16/21 6:30,-0.006954961,,,0.22205597,SL-B,B11,8/16/21 6:45,-0.0870306,,,,B13,8/16/21 6:45,-0.065631932,,,,KL,PZ5,8/5/19 22:49,0.024642693,,,-0.02738077,PZ7,8/5/19 22:49,0.002790804,,,-0.002480715,PZ9,8/5/19 23:09,-0.02904488,,,
SL-A,A9,8/16/21 6:45,-0.063380015,,,0.808679866,A12D,8/16/21 6:45,-0.055454961,,,,SL-B,B11,8/16/21 7:00,-0.0217306,,,,B13,8/16/21 7:00,-0.003331932,,,,KL,PZ5,8/5/19 22:54,0.025406589,,,-0.028229543,PZ7,8/5/19 22:54,0.000823214,,,-0.000731745,PZ9,8/5/19 23:14,-0.03104488,,,
SL-A,A9,8/16/21 7:00,-0.006080015,,,0.077576278,A12D,8/16/21 7:00,0.009845039,,,,SL-B,B11,8/16/21 7:15,-0.0162306,,,,B13,8/16/21 7:15,-0.001831932,,,,KL,PZ5,8/5/19 22:59,0.026170484,,,-0.029078316,PZ7,8/5/19 22:59,0.001587109,,,-0.001410764,PZ9,8/5/19 23:19,-0.034378213,,,
SL-A,A9,8/16/21 7:15,0.001419985,,,-0.018117909,A12D,8/16/21 7:15,0.010345039,,,,SL-B,B11,8/16/21 7:30,-0.0162306,,,,B13,8/16/21 7:30,-0.008831932,,,,KL,PZ5,8/5/19 23:04,0.028267714,,,-0.031408571,PZ7,8/5/19 23:04,0.003684339,,,-0.003274968,PZ9,8/5/19 23:24,-0.037711547,,,
SL-A,A9,8/16/21 7:30,0.004419985,,,-0.056395583,A12D,8/16/21 7:30,0.014345039,,,,SL-B,B11,8/16/21 7:45,-0.0104306,,,,B13,8/16/21 7:45,-0.024031932,,,,KL,PZ5,8/5/19 23:09,0.030364943,,,-0.033738825,PZ7,8/5/19 23:09,0.005781568,,,-0.005139171,PZ9,8/5/19 23:29,-0.036947651,,,
SL-A,A9,8/16/21 7:45,0.001219985,,,-0.015566064,A12D,8/16/21 7:45,0.014145039,,,,SL-B,B11,8/16/21 8:00,-0.0341306,,,0.089620833,B13,8/16/21 8:00,-0.001731932,,,0.007579573,KL,PZ5,8/5/19 23:14,0.032462172,,,-0.03606908,PZ7,8/5/19 23:14,0.007878797,,,-0.007003375,PZ9,8/5/19 23:34,-0.028183755,,,
SL-A,A9,8/16/21 8:00,-0.014480015,,,0.184753768,A12D,8/16/21 8:00,-0.005554961,,,0.177357175,SL-B,B11,8/16/21 8:15,-0.0436306,,,0.114566128,B13,8/16/21 8:15,-0.065231932,,,0.285478916,KL,PZ5,8/5/19 23:19,0.031177453,,,-0.034641615,PZ7,8/5/19 23:19,0.010008436,,,-0.008896387,PZ9,8/5/19 23:39,-0.019419859,,,
SL-A,A9,8/16/21 8:15,-0.025980015,,,0.331484854,A12D,8/16/21 8:15,-0.017054961,,,0.544525849,SL-B,B11,8/16/21 8:30,-0.0133306,,,,B13,8/16/21 8:30,-0.003931932,,,,KL,PZ5,8/5/19 23:24,0.029892734,,,-0.033214149,PZ7,8/5/19 23:24,0.009406589,,,-0.008361412,PZ9,8/5/19 23:44,-0.006558734,,,
SL-A,A9,8/16/21 8:30,-0.002680015,,,0.034194914,A12D,8/16/21 8:30,0.008245039,,,,SL-B,B11,8/16/21 8:45,-0.0303306,,,0.079642715,B13,8/16/21 8:45,0.002068068,,,-0.009050624,KL,PZ5,8/5/19 23:29,0.028608016,,,-0.031786684,PZ7,8/5/19 23:29,0.014267714,,,-0.012682412,PZ9,8/5/19 23:49,-0.007030943,,,
SL-A,A9,8/16/21 8:45,-0.013680015,,,0.174546388,A12D,8/16/21 8:45,-0.002754961,,,0.087959584,SL-B,B11,8/16/21 9:00,-0.0246306,,,,B13,8/16/21 9:00,0.001768068,,,,KL,PZ5,8/5/19 23:34,0.037371912,,,-0.041524346,PZ7,8/5/19 23:34,0.024397353,,,-0.021686536,PZ9,8/5/19 23:54,-0.007503151,,,
SL-A,A9,8/16/21 9:00,-0.008980015,,,0.114578031,A12D,8/16/21 9:00,0.003945039,,,,SL-B,B11,8/16/21 9:15,-0.0553306,,,0.145288229,B13,8/16/21 9:15,-0.024931932,,,0.109111301,KL,PZ5,8/5/19 23:39,0.046135807,,,-0.051262008,PZ7,8/5/19 23:39,0.039989964,,,-0.035546634,PZ9,8/5/19 23:59,-0.018218432,,,
SL-A,A9,8/16/21 9:15,-0.035680015,,,0.455249336,A12D,8/16/21 9:15,-0.022754961,,,0.726513801,SL-B,B11,8/16/21 9:30,-0.0533306,,,0.140036588,B13,8/16/21 9:30,-0.023931932,,,0.104734934,KL,PZ5,8/5/19 23:44,0.054899703,,,-0.06099967,PZ7,8/5/19 23:44,0.04465663,,,-0.039694783,PZ9,8/6/19 0:04,-0.021600402,,,
SL-A,A9,8/16/21 9:30,-0.041680015,,,0.531804686,A12D,8/16/21 9:30,-0.029754961,,,0.950007777,SL-B,B11,8/16/21 9:45,-0.0540306,,,0.141874662,B13,8/16/21 9:45,-0.044631932,,,0.195325743,KL,PZ5,8/5/19 23:49,0.048281651,,,-0.053646279,PZ7,8/5/19 23:49,0.037355707,,,-0.033205073,PZ9,8/6/19 0:09,-0.024982328,,,
SL-A,A9,8/16/21 9:45,-0.033380015,,,0.425903119,A12D,8/16/21 9:45,-0.021454961,,,0.685007777,SL-B,B11,8/16/21 10:00,-0.0465306,,,0.122181008,B13,8/16/21 10:00,-0.034131932,,,0.149373883,KL,PZ5,8/5/19 23:54,0.041663599,,,-0.046292888,PZ7,8/5/19 23:54,0.027323297,,,-0.024287375,PZ9,8/6/19 0:14,-0.020169818,,,
SL-A,A9,8/16/21 10:00,-0.031880015,,,0.406764281,A12D,8/16/21 10:00,-0.018954961,,,0.6051885,SL-B,B11,8/16/21 10:15,-0.0248306,,,,B13,8/16/21 10:15,-0.021431932,,,,KL,PZ5,8/5/19 23:59,0.035045547,,,-0.038939497,PZ7,8/5/19 23:59,0.022753859,,,-0.020225653,PZ9,8/6/19 0:19,-0.016357307,,,
SL-A,A9,8/16/21 10:15,-0.008180015,,,0.104370651,A12D,8/16/21 10:15,0.008745039,,,,SL-B,B11,8/16/21 10:30,-0.0552306,,,0.145025647,B13,8/16/21 10:30,-0.041831932,,,0.183071914,KL,PZ5,8/6/19 0:04,0.037809421,,,-0.042010467,PZ7,8/6/19 0:04,0.025517733,,,-0.022682429,PZ9,8/6/19 0:24,-0.012544797,,,
SL-A,A9,8/16/21 10:30,-0.034580015,,,0.441214189,A12D,8/16/21 10:30,-0.022654961,,,0.72332103,SL-B,B11,8/16/21 10:45,-0.0153306,,,,B13,8/16/21 10:45,-0.012931932,,,,KL,PZ5,8/6/19 0:09,0.040573339,,,-0.045081487,PZ7,8/6/19 0:09,0.028281651,,,-0.025139245,PZ9,8/6/19 0:29,-0.01487813,,,
SL-A,A9,8/16/21 10:45,-0.006680015,,,0.085231813,A12D,8/16/21 10:45,0.009245039,,,,SL-B,B11,8/16/21 11:00,-0.0241306,,,,B13,8/16/21 11:00,0.001268068,,,,KL,PZ5,8/6/19 0:14,0.043337235,,,-0.048152483,PZ7,8/6/19 0:14,0.031045547,,,-0.027596042,PZ9,8/6/19 0:34,-0.01487813,,,
SL-A,A9,8/16/21 11:00,-0.011480015,,,0.146476093,A12D,8/16/21 11:00,0.004445039,,,,SL-B,B11,8/16/21 11:15,-0.0569306,,,0.149489542,B13,8/16/21 11:15,-0.050531932,,,0.221146312,KL,PZ5,8/6/19 0:19,0.043052516,,,-0.047836129,PZ7,8/6/19 0:19,0.032126571,,,-0.028556952,PZ9,8/6/19 0:39,-0.01487813,,,
SL-A,A9,8/16/21 11:15,-0.039280015,,,0.501182546,A12D,8/16/21 11:15,-0.026354961,,,0.84145356,SL-B,B11,8/16/21 11:30,-0.0449306,,,0.117979695,B13,8/16/21 11:30,-0.024531932,,,0.107360754,KL,PZ5,8/6/19 0:24,0.042767797,,,-0.047519774,PZ7,8/6/19 0:24,0.034573339,,,-0.030731857,PZ9,8/6/19 0:44,-0.008732286,,,
SL-A,A9,8/16/21 11:30,-0.028280015,,,0.360831072,A12D,8/16/21 11:30,-0.014354961,,,0.45832103,SL-B,B11,8/16/21 11:45,-0.0482306,,,0.126644903,B13,8/16/21 11:45,-0.023831932,,,0.104297297,KL,PZ5,8/6/19 0:29,0.042483078,,,-0.04720342,PZ7,8/6/19 0:29,0.03428862,,,-0.030478773,PZ9,8/6/19 0:49,-0.005919776,,,
SL-A,A9,8/16/21 11:45,-0.032580015,,,0.415695739,A12D,8/16/21 11:45,-0.017654961,,,0.563682476,SL-B,B11,8/16/21 12:00,-0.0328306,,,0.086207266,B13,8/16/21 12:00,-0.020431932,,,0.089417647,KL,PZ5,8/6/19 0:34,0.046580307,,,-0.051755897,PZ7,8/6/19 0:34,0.037020106,,,-0.032906761,PZ9,8/6/19 0:54,-0.003107266,,,
SL-A,A9,8/16/21 12:00,-0.026180015,,,0.334036699,A12D,8/16/21 12:00,-0.009254961,,,0.295489705,SL-B,B11,8/16/21 12:15,-0.0698306,,,,B13,8/16/21 12:15,-0.054431932,,,,KL,PZ5,8/6/19 0:39,0.050677537,,,-0.056308374,PZ7,8/6/19 0:39,0.038385849,,,-0.034120755,PZ9,8/6/19 0:59,-0.00234337,,,
SL-A,A9,8/16/21 12:15,-0.056180015,,,0.716813447,A12D,8/16/21 12:15,-0.042254961,,,,SL-B,B11,8/16/21 12:30,-0.0551306,,,0.144763065,B13,8/16/21 12:30,-0.038731932,,,0.169505174,KL,PZ5,8/6/19 0:44,0.054774766,,,-0.060860851,PZ7,8/6/19 0:44,0.042483078,,,-0.037762736,PZ9,8/6/19 1:04,0.005087193,,,
SL-A,A9,8/16/21 12:30,-0.042480015,,,0.542012065,A12D,8/16/21 12:30,-0.030554961,,,0.975549946,SL-B,B11,8/16/21 12:45,-0.0225306,,,,B13,8/16/21 12:45,-0.007131932,,,,KL,PZ5,8/6/19 0:49,0.055538662,,,-0.061709624,PZ7,8/6/19 0:49,0.042564103,,,-0.037834758,PZ9,8/6/19 1:09,0.012517755,,,
SL-A,A9,8/16/21 12:45,-0.011880015,,,0.151579783,A12D,8/16/21 12:45,0.002045039,,,,SL-B,B11,8/16/21 13:00,-0.0503306,,,0.132159126,B13,8/16/21 13:00,-0.033931932,,,0.14849861,KL,PZ5,8/6/19 0:54,0.056302557,,,-0.062558397,PZ7,8/6/19 0:54,0.04401087,,,-0.039120773,PZ9,8/6/19 1:14,0.015851089,,,
SL-A,A9,8/16/21 13:00,-0.039680015,,,0.506286236,A12D,8/16/21 13:00,-0.028754961,,,0.918080066,SL-B,B11,8/16/21 13:15,-0.0179306,,,,B13,8/16/21 13:15,-0.003531932,,,,KL,PZ5,8/6/19 0:59,0.057066453,,,-0.06340717,PZ7,8/6/19 0:59,0.042726151,,,-0.037978801,PZ9,8/6/19 1:19,0.009851089,,,
SL-A,A9,8/16/21 13:15,-0.000280015,,,0.003572774,A12D,8/16/21 13:15,0.005645039,,,,SL-B,B11,8/16/21 13:30,-0.0410306,,,0.107738995,B13,8/16/21 13:30,-0.025631932,,,0.112174759,KL,PZ5,8/6/19 1:04,0.060399787,,,-0.067110874,PZ7,8/6/19 1:04,0.048108099,,,-0.042762755,PZ9,8/6/19 1:24,0.003851089,,,
SL-A,A9,8/16/21 13:30,-0.028380015,,,0.362106994,A12D,8/16/21 13:30,-0.020454961,,,0.653080066,SL-B,B11,8/16/21 13:45,-0.0404306,,,0.106163502,B13,8/16/21 13:45,-0.026031932,,,0.113925306,KL,PZ5,8/6/19 1:09,0.06373312,,,-0.070814578,PZ7,8/6/19 1:09,0.053490047,,,-0.047546708,PZ9,8/6/19 1:29,-0.002148911,,,
SL-A,A9,8/16/21 13:45,-0.028780015,,,0.367210684,A12D,8/16/21 13:45,-0.014854961,,,0.474284886,SL-B,B11,8/16/21 14:00,-0.0441306,,,0.115879039,B13,8/16/21 14:00,-0.035731932,,,0.156376071,KL,PZ5,8/6/19 1:14,0.067066453,,,-0.074518281,PZ7,8/6/19 1:14,0.058871995,,,-0.052330662,PZ9,8/6/19 1:34,-0.002148911,,,
SL-A,A9,8/16/21 14:00,-0.033215296,,,0.42380143,A12D,8/16/21 14:00,-0.018554961,,,0.592417416,SL-B,B11,8/16/21 14:15,-0.0413306,,,0.108526741,B13,8/16/21 14:15,-0.029931932,,,0.130993139,KL,PZ5,8/6/19 1:19,0.063115068,,,-0.070127853,PZ7,8/6/19 1:19,0.054237738,,,-0.048211323,PZ9,8/6/19 1:39,-0.002148911,,,
SL-A,A9,8/16/21 14:15,-0.029638477,,,0.378163994,A12D,8/16/21 14:15,-0.010754961,,,0.343381271,SL-B,B11,8/16/21 14:30,-0.0276306,,,,B13,8/16/21 14:30,-0.017231932,,,,KL,PZ5,8/6/19 1:24,0.059163682,,,-0.065737425,PZ7,8/6/19 1:24,0.050969224,,,-0.045305977,PZ9,8/6/19 1:44,-0.000100297,,,
SL-A,A9,8/16/21 14:30,0.630884366,,,,A12D,8/16/21 14:30,0.001945039,,,,SL-B,B11,8/16/21 14:45,-0.0408306,,,0.107213831,B13,8/16/21 14:45,-0.030431932,,,0.133181323,KL,PZ5,8/6/19 1:29,0.055212297,,,-0.061346997,PZ7,8/6/19 1:29,0.044969224,,,-0.039972644,PZ9,8/6/19 1:49,0.001614984,,,
SL-A,A9,8/16/21 14:45,0.612440416,,,,A12D,8/16/21 14:45,-0.016254961,,,0.518983681,SL-B,B11,8/16/21 15:00,-0.0354306,,,0.0930344,B13,8/16/21 15:00,-0.022031932,,,0.096419835,KL,PZ5,8/6/19 1:34,0.059309526,,,-0.065899474,PZ7,8/6/19 1:34,0.045652096,,,-0.040579641,PZ9,8/6/19 1:54,0.003330266,,,
SL-A,A9,8/16/21 15:00,-0.014087064,,,,A12D,8/16/21 15:00,-0.009854961,,,0.314646331,SL-B,B11,8/16/21 15:15,-0.0426306,,,0.111940308,B13,8/16/21 15:15,-0.031231932,,,0.136682417,KL,PZ5,8/6/19 1:39,0.063406755,,,-0.07045195,PZ7,8/6/19 1:39,0.044969224,,,-0.039972644,PZ9,8/6/19 1:59,0.005045547,,,
SL-A,A9,8/16/21 15:15,0.618678259,,,,A12D,8/16/21 15:15,-0.017054961,,,0.544525849,SL-B,B11,8/16/21 15:30,-0.0085306,,,,B13,8/16/21 15:30,-0.001131932,,,,KL,PZ5,8/6/19 1:44,0.067503985,,,-0.075004427,PZ7,8/6/19 1:44,0.047017839,,,-0.041793634,PZ9,8/6/19 2:04,0.014760828,,,
SL-A,A9,8/16/21 15:30,0.639676262,,,,A12D,8/16/21 15:30,0.014045039,,,,SL-B,B11,8/16/21 15:45,-0.0271306,,,0.071240089,B13,8/16/21 15:45,-0.014731932,,,0.064472351,KL,PZ5,8/6/19 1:49,0.067170651,,,-0.074634057,PZ7,8/6/19 1:49,0.04873312,,,-0.043318329,PZ9,8/6/19 2:09,0.02447611,,,
SL-A,A9,8/16/21 15:45,-0.008337535,,,,A12D,8/16/21 15:45,-0.003554961,,,0.113501753,SL-B,B11,8/16/21 16:00,-0.0337306,,,0.088570505,B13,8/16/21 16:00,-0.027331932,,,0.119614583,KL,PZ5,8/6/19 1:54,0.066837318,,,-0.074263687,PZ7,8/6/19 1:54,0.050448401,,,-0.044843023,PZ9,8/6/19 2:14,0.030094162,,,
SL-A,A9,8/16/21 16:00,0.607824321,,,,A12D,8/16/21 16:00,-0.011154961,,,0.356152355,SL-B,B11,8/16/21 16:15,-0.0417306,,,0.109577069,B13,8/16/21 16:15,-0.049331932,,,0.215894671,KL,PZ5,8/6/19 1:59,0.066503985,,,-0.073893316,PZ7,8/6/19 1:59,0.052163682,,,-0.046367718,PZ9,8/6/19 2:19,0.015712214,,,
SL-A,A9,8/16/21 16:15,0.601252289,,,,A12D,8/16/21 16:15,-0.021154961,,,0.675429464,SL-B,B11,8/16/21 16:30,-0.0008306,,,,B13,8/16/21 16:30,0.010568068,,,,KL,PZ5,8/6/19 2:04,0.070073422,,,-0.077859358,PZ7,8/6/19 2:04,0.061196092,,,-0.054396526,PZ9,8/6/19 2:24,0.001330266,,,
SL-A,A9,8/16/21 16:30,0.016819985,,,,A12D,8/16/21 16:30,0.027745039,,,,SL-B,B11,8/16/21 16:45,-0.0525306,,,0.137935931,B13,8/16/21 16:45,-0.039131932,,,0.171255721,KL,PZ5,8/6/19 2:09,0.07364286,,,-0.081825399,PZ7,8/6/19 2:09,0.071594245,,,-0.063639329,PZ9,8/6/19 2:29,-0.011003068,,,
SL-A,A9,8/16/21 16:45,-0.037880015,,,,A12D,8/16/21 16:45,-0.030954961,,,0.98832103,SL-B,B11,8/16/21 17:00,-0.0222306,,,0.058373568,B13,8/16/21 17:00,-0.014831932,,,0.064909988,KL,PZ5,8/6/19 2:14,0.077212297,,,-0.085791441,PZ7,8/6/19 2:14,0.079260912,,,-0.070454144,PZ9,8/6/19 2:34,-0.006669734,,,
SL-A,A9,8/16/21 17:00,-0.012580015,,,,A12D,8/16/21 17:00,-0.001654961,,,0.052839102,SL-B,B11,8/16/21 17:15,-0.0064306,,,,B13,8/16/21 17:15,0.002968068,,,,KL,PZ5,8/6/19 2:19,0.073073422,,,-0.081192691,PZ7,8/6/19 2:19,0.068293321,,,-0.060705175,PZ9,8/6/19 2:39,-0.002336401,,,
SL-A,A9,8/16/21 17:15,0.001219985,,,,A12D,8/16/21 17:15,0.610796239,,,,SL-B,B11,8/16/21 17:30,-0.0368306,,,,B13,8/16/21 17:30,-0.025431932,,,,KL,PZ5,8/6/19 2:24,0.068934547,,,-0.076593941,PZ7,8/6/19 2:24,0.054594245,,,-0.048528218,PZ9,8/6/19 2:44,0.006094162,,,
SL-A,A9,8/16/21 17:30,-0.027180015,,,,A12D,8/16/21 17:30,0.571824207,,,,SL-B,B11,8/16/21 17:45,-0.0167306,,,,B13,8/16/21 17:45,0.001668068,,,,KL,PZ5,8/6/19 2:29,0.064795672,,,-0.071995191,PZ7,8/6/19 2:29,0.046358141,,,-0.041207236,PZ9,8/6/19 2:49,0.014524724,,,
SL-A,A9,8/16/21 17:45,0.001919985,,,,A12D,8/16/21 17:45,0.600476262,,,,SL-B,B11,8/16/21 18:00,-0.0172306,,,,B13,8/16/21 18:00,-0.003831932,,,,KL,PZ5,8/6/19 2:34,0.065031776,,,-0.072257529,PZ7,8/6/19 2:34,0.052740089,,,-0.046880079,PZ9,8/6/19 2:54,0.022955287,,,
SL-A,A9,8/16/21 18:00,-0.007580015,,,,A12D,8/16/21 18:00,0.585812221,,,,SL-B,B11,8/16/21 18:15,-0.0400306,,,0.105113174,B13,8/16/21 18:15,-0.023631932,,,0.103422023,KL,PZ5,8/6/19 2:39,0.06526788,,,-0.072519867,PZ7,8/6/19 2:39,0.063219266,,,-0.056194903,PZ9,8/6/19 2:59,0.025240005,,,
SL-A,A9,8/16/21 18:15,-0.025380015,,,,A12D,8/16/21 18:15,-0.003454961,,,0.110308982,SL-B,B11,8/16/21 18:30,-0.0343306,,,0.090145997,B13,8/16/21 18:30,-0.019931932,,,0.087229463,KL,PZ5,8/6/19 2:44,0.065503985,,,-0.072782205,PZ7,8/6/19 2:44,0.065503985,,,-0.058225764,PZ9,8/6/19 3:04,0.022858057,,,
SL-A,A9,8/16/21 18:30,-0.017680015,,,,A12D,8/16/21 18:30,-0.000754961,,,0.024104163,SL-B,B11,8/16/21 18:45,-0.0398306,,,0.10458801,B13,8/16/21 18:45,-0.020431932,,,0.089417647,KL,PZ5,8/6/19 2:49,0.075983162,,,-0.084425735,PZ7,8/6/19 2:49,0.067788703,,,-0.060256625,PZ9,8/6/19 3:09,0.02047611,,,
SL-A,A9,8/16/21 18:45,-0.026180015,,,,A12D,8/16/21 18:45,-0.009254961,,,0.295489705,SL-B,B11,8/16/21 19:00,-0.0155306,,,,B13,8/16/21 19:00,-0.004131932,,,,KL,PZ5,8/6/19 2:54,0.086462339,,,-0.096069265,PZ7,8/6/19 2:54,0.070073422,,,-0.062287486,PZ9,8/6/19 3:14,0.020142776,,,
SL-A,A9,8/16/21 19:00,-0.003880015,,,,A12D,8/16/21 19:00,0.013045039,,,,SL-B,B11,8/16/21 19:15,-0.0055306,,,,B13,8/16/21 19:15,0.001868068,,,,KL,PZ5,8/6/19 2:59,0.096941516,,,-0.107712795,PZ7,8/6/19 2:59,0.072358141,,,-0.064318347,PZ9,8/6/19 3:19,0.02547611,,,
SL-A,A9,8/16/21 19:15,0.002119985,,,,A12D,8/16/21 19:15,0.018045039,,,,SL-B,B11,8/16/21 19:30,-0.0243306,,,,B13,8/16/21 19:30,-0.015931932,,,,KL,PZ5,8/6/19 3:04,0.090462339,,,-0.10051371,PZ7,8/6/19 3:04,0.069976193,,,-0.06220106,PZ9,8/6/19 3:24,0.030809443,,,
SL-A,A9,8/16/21 19:30,-0.015680015,,,,A12D,8/16/21 19:30,0.005245039,,,,SL-B,B11,8/16/21 19:45,-0.0244306,,,,B13,8/16/21 19:45,-0.012031932,,,,KL,PZ5,8/6/19 3:09,0.083983162,,,-0.093314624,PZ7,8/6/19 3:09,0.067594245,,,-0.060083773,PZ9,8/6/19 3:29,0.029996932,,,
SL-A,A9,8/16/21 19:45,-0.017780015,,,,A12D,8/16/21 19:45,0.003145039,,,,SL-B,B11,8/16/21 20:00,-0.0372306,,,0.097760877,B13,8/16/21 20:00,-0.023831932,,,0.104297297,KL,PZ5,8/6/19 3:14,0.077503985,,,-0.086115538,PZ7,8/6/19 3:14,0.065212297,,,-0.057966486,PZ9,8/6/19 3:34,0.017851089,,,
SL-A,A9,8/16/21 20:00,-0.023580015,,,,A12D,8/16/21 20:00,-0.010654961,,,0.3401885,SL-B,B11,8/16/21 20:15,-0.0292306,,,0.076754312,B13,8/16/21 20:15,-0.015831932,,,0.069286356,KL,PZ5,8/6/19 3:19,0.084885932,,,-0.094317703,PZ7,8/6/19 3:19,0.068497016,,,-0.060886236,PZ9,8/6/19 3:39,0.005705245,,,
SL-A,A9,8/16/21 20:15,-0.019580015,,,,A12D,8/16/21 20:15,-0.005654961,,,0.180549946,SL-B,B11,8/16/21 20:30,-0.0442306,,,0.116141621,B13,8/16/21 20:30,-0.030831932,,,0.13493187,KL,PZ5,8/6/19 3:24,0.09226788,,,-0.102519867,PZ7,8/6/19 3:24,0.071781735,,,-0.063805986,PZ9,8/6/19 3:44,-0.000294755,,,
SL-A,A9,8/16/21 20:30,-0.033580015,,,,A12D,8/16/21 20:30,-0.015654961,,,0.499827054,SL-B,B11,8/16/21 20:45,-0.0399306,,,0.104850592,B13,8/16/21 20:45,-0.028531932,,,0.124866225,KL,PZ5,8/6/19 3:29,0.099649828,,,-0.110722031,PZ7,8/6/19 3:29,0.075066453,,,-0.066725736,PZ9,8/6/19 3:49,0.006371912,,,
SL-A,A9,8/16/21 20:45,-0.033280015,,,,A12D,8/16/21 20:45,-0.016354961,,,0.522176452,SL-B,B11,8/16/21 21:00,-0.0223306,,,,B13,8/16/21 21:00,-0.007931932,,,,KL,PZ5,8/6/19 3:34,0.091601214,,,-0.101779126,PZ7,8/6/19 3:34,0.06770071,,,-0.060178409,PZ9,8/6/19 3:54,0.013038578,,,
