Site,Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Site,Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Site,Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm)
SL-A,A5,8/15/21 19:45,0.527195613,A9d,8/15/21 20:00,0.487130419,A9s,8/16/21 1:00,0.34740558,,A12,8/15/21 20:00,0.490627546,SL-B,B2,8/15/21 20:30,0.527825641,B5,8/15/21 20:30,0.515069056,B8,8/15/21 20:15,0.49105951,B11,8/15/21 20:15,0.49765903,B13,8/15/21 20:15,0.483260362,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/15/21 20:00,0.522379632,A9d,8/15/21 20:15,0.484008444,A9s,8/16/21 1:15,0.352589598,,A12,8/15/21 20:15,0.493505571,SL-B,B2,8/15/21 20:45,0.522561713,B5,8/15/21 20:45,0.504805129,B8,8/15/21 20:30,0.48514153,B11,8/15/21 20:30,0.49374105,B13,8/15/21 20:30,0.475342382,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/15/21 20:15,0.517257656,A9d,8/15/21 20:30,0.480090465,A9s,8/16/21 1:30,0.359099587,,A12,8/15/21 20:30,0.485587591,SL-B,B2,8/15/21 21:00,0.521091679,B5,8/15/21 21:00,0.499335095,B8,8/15/21 20:45,0.471877603,B11,8/15/21 20:45,0.481477123,B13,8/15/21 20:45,0.463078455,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/15/21 20:30,0.514339677,A9d,8/15/21 20:45,0.464826537,A9s,8/16/21 1:45,0.335303582,,A12,8/15/21 20:45,0.471323664,SL-B,B2,8/15/21 21:15,0.520377695,B5,8/15/21 21:15,0.492621111,B8,8/15/21 21:00,0.465407569,B11,8/15/21 21:00,0.468007089,B13,8/15/21 21:00,0.455608421,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/15/21 20:45,0.505075749,A9d,8/15/21 21:00,0.458356503,A9s,8/16/21 2:00,0.362651641,,A12,8/15/21 21:00,0.46685363,SL-B,B2,8/15/21 21:30,0.518969704,B5,8/15/21 21:30,0.48421312,B8,8/15/21 21:15,0.455693585,B11,8/15/21 21:15,0.464293105,B13,8/15/21 21:15,0.446894436,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/15/21 21:00,0.500605715,A9d,8/15/21 21:15,0.447642519,A9s,8/16/21 2:15,0.37964953,,A12,8/15/21 21:15,0.455139646,SL-B,B2,8/15/21 21:45,0.517969704,B5,8/15/21 21:45,0.48221312,B8,8/15/21 21:30,0.449285594,B11,8/15/21 21:30,0.448885114,B13,8/15/21 21:30,0.436486445,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/15/21 21:15,0.492891731,A9d,8/15/21 21:30,0.434234528,A9s,8/16/21 2:30,0.400793593,,A12,8/15/21 21:30,0.439731655,SL-B,B2,8/15/21 22:00,0.516479693,B5,8/15/21 22:00,0.479723108,B8,8/15/21 21:45,0.445285594,B11,8/15/21 21:45,0.436885114,B13,8/15/21 21:45,0.421486445,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/15/21 21:30,0.47848374,A9d,8/15/21 21:45,0.423234528,A9s,8/16/21 2:45,0.398855637,,A12,8/15/21 21:45,0.432731655,SL-B,B2,8/15/21 22:15,0.513887684,B5,8/15/21 22:15,0.474131099,B8,8/15/21 22:00,0.435795582,B11,8/15/21 22:00,0.424395102,B13,8/15/21 22:00,0.409996434,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/15/21 21:45,0.46248374,A9d,8/15/21 22:00,0.410744517,A9s,8/16/21 3:00,0.44116163,,A12,8/15/21 22:00,0.415241644,SL-B,B2,8/15/21 22:30,0.508501781,B5,8/15/21 22:30,0.466745197,B8,8/15/21 22:15,0.424203573,B11,8/15/21 22:15,0.415803093,B13,8/15/21 22:15,0.395404425,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/15/21 22:00,0.446993729,A9d,8/15/21 22:15,0.394152508,A9s,8/16/21 3:15,0.405569621,,A12,8/15/21 22:15,0.404649634,SL-B,B2,8/15/21 22:45,0.505317763,B5,8/15/21 22:45,0.458561179,B8,8/15/21 22:30,0.410817671,B11,8/15/21 22:30,0.398417191,B13,8/15/21 22:30,0.388018523,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/15/21 22:15,0.43440172,A9d,8/15/21 22:30,0.385766605,A9s,8/16/21 3:30,0.435263627,,A12,8/15/21 22:30,0.391263732,SL-B,B2,8/15/21 23:00,0.506827752,B5,8/15/21 23:00,0.454071167,B8,8/15/21 22:45,0.398633653,B11,8/15/21 22:45,0.391233173,B13,8/15/21 22:45,0.376834504,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/15/21 22:30,0.415015817,A9d,8/15/21 22:45,0.377582587,A9s,8/16/21 3:45,0.466079609,,A12,8/15/21 22:45,0.384079714,SL-B,B2,8/15/21 23:15,0.505153723,B5,8/15/21 23:15,0.456397138,B8,8/15/21 23:00,0.392143641,B11,8/15/21 23:00,0.380743161,B13,8/15/21 23:00,0.366344493,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/15/21 22:45,0.404831799,A9d,8/15/21 23:00,0.367092576,A9s,8/16/21 4:00,0.488957634,,A12,8/15/21 23:00,0.372589702,SL-B,B2,8/15/21 23:30,0.503541736,B5,8/15/21 23:30,0.446785151,B8,8/15/21 23:15,0.386469612,B11,8/15/21 23:15,0.368069132,B13,8/15/21 23:15,0.356670464,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/15/21 23:00,0.396341788,A9d,8/15/21 23:15,0.361418546,A9s,8/16/21 4:15,0.473591709,,A12,8/15/21 23:15,0.367915673,SL-B,B2,8/15/21 23:45,0.504703666,B5,8/15/21 23:45,0.447947081,B8,8/15/21 23:30,0.384857625,B11,8/15/21 23:30,0.375457145,B13,8/15/21 23:30,0.360058477,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/15/21 23:15,0.393667758,A9d,8/15/21 23:30,0.36280656,A9s,8/16/21 4:30,0.490877725,,A12,8/15/21 23:30,0.366303687,SL-B,B2,8/16/21 0:00,0.501071702,B5,8/16/21 0:00,0.441315117,B8,8/15/21 23:45,0.393019555,B11,8/15/21 23:45,0.381619075,B13,8/15/21 23:45,0.365220407,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/15/21 23:30,0.393055772,A9d,8/15/21 23:45,0.36596849,A9s,8/16/21 4:45,0.509387714,,A12,8/15/21 23:45,0.370465616,SL-B,B2,8/16/21 0:15,0.495847729,B5,8/16/21 0:15,0.441091145,B8,8/16/21 0:00,0.387387591,B11,8/16/21 0:00,0.380987111,B13,8/16/21 0:00,0.362588443,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/15/21 23:45,0.392217702,A9d,8/16/21 0:00,0.364336526,A9s,8/16/21 5:00,0.571937657,,A12,8/16/21 0:00,0.370833653,SL-B,B2,8/16/21 0:30,0.494275698,B5,8/16/21 0:30,0.439519113,B8,8/16/21 0:15,0.384163619,B11,8/16/21 0:15,0.375763139,B13,8/16/21 0:15,0.36136447,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 0:00,0.388585738,A9d,8/16/21 0:15,0.358112553,A9s,8/16/21 5:15,0.551795705,,A12,8/16/21 0:15,0.36560968,SL-B,B2,8/16/21 0:45,0.494377695,B5,8/16/21 0:45,0.435621111,B8,8/16/21 0:30,0.382591587,B11,8/16/21 0:30,0.368191107,B13,8/16/21 0:30,0.352792439,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 0:15,0.382361765,A9d,8/16/21 0:30,0.352540521,A9s,8/16/21 5:30,0.571427668,,A12,8/16/21 0:30,0.359037648,SL-B,B2,8/16/21 1:00,0.493153723,B5,8/16/21 1:00,0.427397138,B8,8/16/21 0:45,0.376693585,B11,8/16/21 0:45,0.362293105,B13,8/16/21 0:45,0.346894436,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 0:30,0.379789734,A9d,8/16/21 0:45,0.345642519,A9s,8/16/21 5:45,0.564815682,,A12,8/16/21 0:45,0.353139646,SL-B,B2,8/16/21 1:15,0.490337741,B5,8/16/21 1:15,0.427581156,B8,8/16/21 1:00,0.370469612,B11,8/16/21 1:00,0.361069132,B13,8/16/21 1:00,0.339670464,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 0:45,0.373891731,A9d,8/16/21 1:00,0.340418546,A9s,8/16/21 6:00,0.61516163,,A12,8/16/21 1:00,0.347915673,SL-B,B2,8/16/21 1:30,0.487847729,B5,8/16/21 1:30,0.425091145,B8,8/16/21 1:15,0.37265363,B11,8/16/21 1:15,0.35725315,B13,8/16/21 1:15,0.342854482,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 1:00,0.371667758,A9d,8/16/21 1:15,0.344602564,A9s,8/16/21 6:15,0.657059632,,A12,8/16/21 1:15,0.351099691,SL-B,B2,8/16/21 1:45,0.488051725,B5,8/16/21 1:45,0.42729514,B8,8/16/21 1:30,0.375163619,B11,8/16/21 1:30,0.366763139,B13,8/16/21 1:30,0.34636447,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 1:15,0.367851777,A9d,8/16/21 1:30,0.347112553,A9s,8/16/21 6:30,0.627467623,,A12,8/16/21 1:30,0.35660968,SL-B,B2,8/16/21 2:00,0.483399784,B5,8/16/21 2:00,0.420643199,B8,8/16/21 1:45,0.375367614,B11,8/16/21 1:45,0.361967134,B13,8/16/21 1:45,0.344568466,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 1:30,0.371361765,A9d,8/16/21 1:45,0.346316549,A9s,8/16/21 6:45,0.616979723,,A12,8/16/21 1:45,0.353813675,SL-B,B2,8/16/21 2:15,0.486397673,B5,8/16/21 2:15,0.427641088,B8,8/16/21 2:00,0.378715673,B11,8/16/21 2:00,0.370315193,B13,8/16/21 2:00,0.354916525,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 1:45,0.372565761,A9d,8/16/21 2:00,0.355664607,A9s,8/16/21 7:00,0.657365625,,A12,8/16/21 2:00,0.362161734,SL-B,B2,8/16/21 2:30,0.481541736,B5,8/16/21 2:30,0.424785151,B8,8/16/21 2:15,0.392713562,B11,8/16/21 2:15,0.393313082,B13,8/16/21 2:15,0.367914414,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 2:00,0.37791382,A9d,8/16/21 2:15,0.376662496,A9s,8/16/21 7:15,0.662549643,,A12,8/16/21 2:15,0.383159623,SL-B,B2,8/16/21 2:45,0.480603779,B5,8/16/21 2:45,0.428847194,B8,8/16/21 2:30,0.400857625,B11,8/16/21 2:30,0.395457145,B13,8/16/21 2:30,0.382058477,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 2:15,0.391911709,A9d,8/16/21 2:30,0.38480656,A9s,8/16/21 7:30,0.689609575,,A12,8/16/21 2:30,0.392303687,SL-B,B2,8/16/21 3:00,0.479909772,B5,8/16/21 3:00,0.441153188,B8,8/16/21 2:45,0.422919668,B11,8/16/21 2:45,0.422519188,B13,8/16/21 2:45,0.40012052,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 2:30,0.404055772,A9d,8/16/21 2:45,0.404868603,A9s,8/16/21 7:45,0.678527555,,A12,8/16/21 2:45,0.41236573,SL-B,B2,8/16/21 3:15,0.480317763,B5,8/16/21 3:15,0.451561179,B8,8/16/21 3:00,0.440225662,B11,8/16/21 3:00,0.431825182,B13,8/16/21 3:00,0.411426513,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 2:45,0.432117815,A9d,8/16/21 3:00,0.414174596,A9s,8/16/21 8:00,0.668957634,,A12,8/16/21 3:00,0.420671723,SL-B,B2,8/16/21 3:30,0.48401177,B5,8/16/21 3:30,0.465255185,B8,8/16/21 3:15,0.455633653,B11,8/16/21 3:15,0.451233173,B13,8/16/21 3:15,0.428834504,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 3:00,0.453423808,A9d,8/16/21 3:15,0.429582587,A9s,8/16/21 8:15,0.671915569,,A12,8/16/21 3:15,0.439079714,SL-B,B2,8/16/21 3:45,0.485827752,B5,8/16/21 3:45,0.485071167,B8,8/16/21 3:30,0.464327659,B11,8/16/21 3:30,0.468927179,B13,8/16/21 3:30,0.446528511,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 3:15,0.486831799,A9d,8/16/21 3:30,0.447276594,A9s,8/16/21 8:30,0.69540558,,A12,8/16/21 3:30,0.455773721,SL-B,B2,8/16/21 4:00,0.489705777,B5,8/16/21 4:00,0.490949192,B8,8/16/21 3:45,0.477143641,B11,8/16/21 3:45,0.476743161,B13,8/16/21 3:45,0.458344493,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 3:30,0.506525806,A9d,8/16/21 3:45,0.458092576,A9s,8/16/21 8:45,0.719303582,,A12,8/16/21 3:45,0.464589702,SL-B,B2,8/16/21 4:15,0.487339852,B5,8/16/21 4:15,0.509583267,B8,8/16/21 4:00,0.490021666,B11,8/16/21 4:00,0.492621186,B13,8/16/21 4:00,0.468222518,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 3:45,0.527341788,A9d,8/16/21 4:00,0.468970601,A9s,8/16/21 9:00,0.71340558,,A12,8/16/21 4:00,0.476467727,SL-B,B2,8/16/21 4:30,0.495625868,B5,8/16/21 4:30,0.543869283,B8,8/16/21 4:15,0.502655741,B11,8/16/21 4:15,0.508255261,B13,8/16/21 4:15,0.491856593,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 4:00,0.533219813,A9d,8/16/21 4:15,0.491604675,A9s,8/16/21 9:15,0.72673155,,A12,8/16/21 4:15,0.498101802,SL-B,B2,8/16/21 4:45,0.505135856,B5,8/16/21 4:45,0.552379272,B8,8/16/21 4:30,0.507941757,B11,8/16/21 4:30,0.516541277,B13,8/16/21 4:30,0.498142609,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 4:15,0.546853888,A9d,8/16/21 4:30,0.501890691,A9s,8/16/21 9:30,0.722669507,,A12,8/16/21 4:30,0.509387818,SL-B,B2,8/16/21 5:00,0.5136858,B5,8/16/21 5:00,0.590929215,B8,8/16/21 4:45,0.534451746,B11,8/16/21 4:45,0.535051266,B13,8/16/21 4:45,0.516652597,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 4:30,0.551139904,A9d,8/16/21 4:45,0.52140068,A9s,8/16/21 9:45,0.720443423,,A12,8/16/21 4:45,0.526897807,SL-B,B2,8/16/21 5:15,0.522543847,B5,8/16/21 5:15,0.602787262,B8,8/16/21 5:00,0.562001689,B11,8/16/21 5:00,0.564601209,B13,8/16/21 5:00,0.545202541,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 4:45,0.559649892,A9d,8/16/21 5:00,0.546950623,A9s,8/16/21 10:00,0.710771505,,A12,8/16/21 5:00,0.55444775,SL-B,B2,8/16/21 5:30,0.530175811,B5,8/16/21 5:30,0.620419226,B8,8/16/21 5:15,0.558859736,B11,8/16/21 5:15,0.571459256,B13,8/16/21 5:15,0.553060588,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 5:00,0.581199836,A9d,8/16/21 5:15,0.550808671,A9s,8/16/21 10:15,0.692057521,,A12,8/16/21 5:15,0.557305798,SL-B,B2,8/16/21 5:45,0.538563825,B5,8/16/21 5:45,0.61980724,B8,8/16/21 5:30,0.5774917,B11,8/16/21 5:30,0.58909122,B13,8/16/21 5:30,0.566692552,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 5:15,0.584057883,A9d,8/16/21 5:30,0.569440635,A9s,8/16/21 10:30,0.692261516,,A12,8/16/21 5:30,0.574937761,SL-B,B2,8/16/21 6:00,0.549909772,B5,8/16/21 6:00,0.629153188,B8,8/16/21 5:45,0.582879714,B11,8/16/21 5:45,0.594479234,B13,8/16/21 5:45,0.575080566,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 5:30,0.593689847,A9d,8/16/21 5:45,0.574828648,A9s,8/16/21 10:45,0.684935546,,A12,8/16/21 5:45,0.582325775,SL-B,B2,8/16/21 6:15,0.553807775,B5,8/16/21 6:15,0.63605119,B8,8/16/21 6:00,0.608225662,B11,8/16/21 6:00,0.613825182,B13,8/16/21 6:00,0.599426513,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 5:45,0.59407786,A9d,8/16/21 6:00,0.601174596,A9s,8/16/21 11:00,0.660935546,,A12,8/16/21 6:00,0.602671723,SL-B,B2,8/16/21 6:30,0.560215766,B5,8/16/21 6:30,0.645459181,B8,8/16/21 6:15,0.622123664,B11,8/16/21 6:15,0.628723184,B13,8/16/21 6:15,0.610324516,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 6:00,0.607423808,A9d,8/16/21 6:15,0.615072598,A9s,8/16/21 11:15,0.66164953,,A12,8/16/21 6:15,0.618569725,SL-B,B2,8/16/21 6:45,0.560727865,B5,8/16/21 6:45,0.655971281,B8,8/16/21 6:30,0.641531655,B11,8/16/21 6:30,0.654131175,B13,8/16/21 6:30,0.631732507,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 6:15,0.618321811,A9d,8/16/21 6:30,0.636480589,A9s,8/16/21 11:30,0.653201584,,A12,8/16/21 6:30,0.635977716,SL-B,B2,8/16/21 7:00,0.593113768,B5,8/16/21 7:00,0.665357183,B8,8/16/21 6:45,0.646043755,B11,8/16/21 6:45,0.657643275,B13,8/16/21 6:45,0.636244606,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 6:30,0.634729802,A9d,8/16/21 6:45,0.633992689,A9s,8/16/21 11:45,0.678425557,,A12,8/16/21 6:45,0.642489816,SL-B,B2,8/16/21 7:15,0.626297786,B5,8/16/21 7:15,0.674541201,B8,8/16/21 7:00,0.661429657,B11,8/16/21 7:00,0.674029177,B13,8/16/21 7:00,0.655630509,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 6:45,0.641241901,A9d,8/16/21 7:00,0.658378592,A9s,8/16/21 12:00,0.682199473,,A12,8/16/21 7:00,0.658875718,SL-B,B2,8/16/21 7:30,0.642357718,B5,8/16/21 7:30,0.686601133,B8,8/16/21 7:15,0.672613675,B11,8/16/21 7:15,0.688213195,B13,8/16/21 7:15,0.673814527,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 7:00,0.654627804,A9d,8/16/21 7:15,0.67056261,A9s,8/16/21 12:15,0.676403469,,A12,8/16/21 7:15,0.678059736,SL-B,B2,8/16/21 7:45,0.670275698,B5,8/16/21 7:45,0.694519113,B8,8/16/21 7:30,0.688673607,B11,8/16/21 7:30,0.703273127,B13,8/16/21 7:30,0.695874459,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 7:15,0.667811822,A9d,8/16/21 7:30,0.682622542,A9s,8/16/21 12:30,0.685343537,,A12,8/16/21 7:30,0.689119668,SL-B,B2,8/16/21 8:00,0.696705777,B5,8/16/21 8:00,0.694949192,B8,8/16/21 7:45,0.689591587,B11,8/16/21 7:45,0.701191107,B13,8/16/21 7:45,0.714792439,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 7:30,0.676871754,A9d,8/16/21 7:45,0.689540521,A9s,8/16/21 12:45,0.646913457,,A12,8/16/21 7:45,0.693037648,SL-B,B2,8/16/21 8:15,0.704663711,B5,8/16/21 8:15,0.696907127,B8,8/16/21 8:00,0.701021666,B11,8/16/21 8:00,0.712621186,B13,8/16/21 8:00,0.680222518,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 7:45,0.686789734,A9d,8/16/21 8:00,0.692970601,A9s,8/16/21 13:00,0.659729439,,A12,8/16/21 8:00,0.700467727,SL-B,B2,8/16/21 8:30,0.707153723,B5,8/16/21 8:30,0.699397138,B8,8/16/21 8:15,0.7019796,B11,8/16/21 8:15,0.70957912,B13,8/16/21 8:15,0.731180452,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 8:00,0.690219813,A9d,8/16/21 8:15,0.691928535,A9s,8/16/21 13:15,0.669587487,,A12,8/16/21 8:15,0.699425662,SL-B,B2,8/16/21 8:45,0.711051725,B5,8/16/21 8:45,0.70729514,B8,8/16/21 8:30,0.705469612,B11,8/16/21 8:30,0.710069132,B13,8/16/21 8:30,0.700670464,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 8:15,0.694177747,A9d,8/16/21 8:30,0.699418546,A9s,8/16/21 13:30,0.67213743,,A12,8/16/21 8:30,0.704915673,SL-B,B2,8/16/21 9:00,0.717153723,B5,8/16/21 9:00,0.710397138,B8,8/16/21 8:45,0.710367614,B11,8/16/21 8:45,0.721967134,B13,8/16/21 8:45,0.689568466,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 8:30,0.693667758,A9d,8/16/21 8:45,0.705316549,A9s,8/16/21 13:45,0.668261516,,A12,8/16/21 8:45,0.710813675,SL-B,B2,8/16/21 9:15,0.719479693,B5,8/16/21 9:15,0.709723108,B8,8/16/21 9:00,0.710469612,B11,8/16/21 9:00,0.724069132,B13,8/16/21 9:00,0.697670464,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 8:45,0.702565761,A9d,8/16/21 9:00,0.708418546,A9s,8/16/21 14:00,0.647831437,,A12,8/16/21 9:00,0.711915673,SL-B,B2,8/16/21 9:30,0.71941765,B5,8/16/21 9:30,0.714661065,B8,8/16/21 9:15,0.711795582,B11,8/16/21 9:15,0.726395102,B13,8/16/21 9:15,0.695996434,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 9:00,0.704667758,A9d,8/16/21 9:15,0.706744517,A9s,8/16/21 14:15,0.604913457,,A12,8/16/21 9:15,0.710241644,SL-B,B2,8/16/21 9:45,0.730191566,B5,8/16/21 9:45,0.723434981,B8,8/16/21 9:30,0.712733539,B11,8/16/21 9:30,0.720333059,B13,8/16/21 9:30,0.690934391,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 9:15,0.701993729,A9d,8/16/21 9:30,0.708682474,A9s,8/16/21 14:30,0.660851414,,A12,8/16/21 9:30,0.7131796,SL-B,B2,8/16/21 10:00,0.722519648,B5,8/16/21 10:00,0.708763063,B8,8/16/21 9:45,0.725507455,B11,8/16/21 9:45,0.741106975,B13,8/16/21 9:45,0.731708307,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 9:30,0.704931686,A9d,8/16/21 9:45,0.72045639,A9s,8/16/21 14:45,0.616607464,,A12,8/16/21 9:45,0.724953517,SL-B,B2,8/16/21 10:15,0.720805664,B5,8/16/21 10:15,0.706049079,B8,8/16/21 10:00,0.713835537,B11,8/16/21 10:00,0.720435057,B13,8/16/21 10:00,0.708036389,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 9:45,0.714705602,A9d,8/16/21 10:00,0.705784471,A9s,8/16/21 15:00,0.62729936,,A12,8/16/21 10:00,0.709281598,SL-B,B2,8/16/21 10:30,0.720009659,B5,8/16/21 10:30,0.700253074,B8,8/16/21 10:15,0.710121553,B11,8/16/21 10:15,0.722721073,B13,8/16/21 10:15,0.719322405,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 10:00,0.701033684,A9d,8/16/21 10:15,0.706070487,A9s,8/16/21 15:15,0.641645308,,A12,8/16/21 10:15,0.705567614,SL-B,B2,8/16/21 10:45,0.718683689,B5,8/16/21 10:45,0.699927104,B8,8/16/21 10:30,0.701325548,B11,8/16/21 10:30,0.717925068,B13,8/16/21 10:30,0.7045264,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 10:15,0.6983197,A9d,8/16/21 10:30,0.697274483,A9s,8/16/21 15:30,0.65354331,,A12,8/16/21 10:30,0.70177161,SL-B,B2,8/16/21 11:00,0.720683689,B5,8/16/21 11:00,0.703927104,B8,8/16/21 10:45,0.702999578,B11,8/16/21 10:45,0.708599098,B13,8/16/21 10:45,0.70620043,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 10:30,0.695523695,A9d,8/16/21 10:45,0.699948512,A9s,8/16/21 15:45,0.626483378,,A12,8/16/21 10:45,0.700445639,SL-B,B2,8/16/21 11:15,0.718397673,B5,8/16/21 11:15,0.692641088,B8,8/16/21 11:00,0.705999578,B11,8/16/21 11:00,0.713599098,B13,8/16/21 11:00,0.68820043,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 10:45,0.692197724,A9d,8/16/21 11:00,0.700948512,A9s,8/16/21 16:00,0.614891369,,A12,8/16/21 11:00,0.701445639,SL-B,B2,8/16/21 11:30,0.714949727,B5,8/16/21 11:30,0.688193142,B8,8/16/21 11:15,0.692713562,B11,8/16/21 11:15,0.706313082,B13,8/16/21 11:15,0.699914414,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 11:00,0.694197724,A9d,8/16/21 11:15,0.688662496,A9s,8/16/21 16:15,0.628319337,,A12,8/16/21 11:15,0.692159623,SL-B,B2,8/16/21 11:45,0.7131737,B5,8/16/21 11:45,0.689417115,B8,8/16/21 11:30,0.685265616,B11,8/16/21 11:30,0.698865136,B13,8/16/21 11:30,0.678466468,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 11:15,0.685911709,A9d,8/16/21 11:30,0.682214551,A9s,8/16/21 16:30,0.596075387,,A12,8/16/21 11:30,0.684711678,SL-B,B2,8/16/21 12:00,0.718947616,B5,8/16/21 12:00,0.685191031,B8,8/16/21 11:45,0.686489589,B11,8/16/21 11:45,0.702089109,B13,8/16/21 11:45,0.677690441,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/16/21 11:30,0.677463763,A9d,8/16/21 11:45,0.686438524,A9s,8/16/21 16:45,0.620177385,,A12,8/16/21 11:45,0.68793565,SL-B,B2,8/16/21 12:15,0.719151611,B5,8/16/21 12:15,0.684395027,B8,8/16/21 12:00,0.682263505,B11,8/16/21 12:00,0.686863025,B13,8/16/21 12:00,0.674464357,KL,,,,,,,,,,,,,,,,,,,,,,,
